105;원응희;65;1995.12 인민무력부 보위사령관;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
105;원응희;66;2004.5.15 사망;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
106;주규창;13;1994. 7 김일성 국가장의위원회 위원;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
106;주규창;14;1995. 2 오진우 국가장의위원회 위원;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
106;주규창;16;1998. 9 최고인민회의 제10기 대의원;1998;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
106;주규창;18;2003. 9 최고인민회의 제11기 대의원;2003;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;국방위원회;NA;NA;NA;NA;위원;1;3;국방위원회_NA_NA_NA_위원
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
106;주규창;27;2010.11 조명록 국가장의위원회 위원;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
106;주규창;28;2011. 1 박정순 국가장의위원회 위원;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
106;주규창;29;2011.12 김정일 국가장의위원회 위원;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
106;주규창;30;2012. 2 김정일훈장 수훈;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
106;주규창;67;1970.11 당 중앙위 후보위원;1970;11;1;NULL;노동당;중앙위원회;NA;NA;NA;후보위원;2;3;노동당_중앙위원회_NA_NA_후보위원
106;주규창;68;1983. 8 당 기계공업부 부부장;1983;8;1;NULL;노동당;중앙위원회;기계공업부;NA;NA;부부장;3;2;노동당_중앙위원회_기계공업부_NA_부부장
106;주규창;69;1988.12 당 중앙위 위원;1988;12;1;NULL;노동당;중앙위원회;NA;NA;NA;위원;2;3;노동당_중앙위원회_NA_NA_위원
106;주규창;70;2001. 4 당 군수공업부 제1부부장;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
